2568-3,86010024,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010024,อื่น ๆ,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2568-3,86010024,โรงเรียนอื่น สังกัด อบท.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2568-3,86010024,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010025,นักเรียนจบทั้งหมด,11,8,19,10,7,17,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010025,โรงเรียนเดิม,10,7,17,10,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010025,โรงเรียนอื่น สังกัด สพฐ.,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010025,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010025,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010025,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010025,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010025,โรงเรียนอื่น สังกัด อบท.,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010025,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010027,นักเรียนจบทั้งหมด,16,6,22,1,0,1,0,0,0,0,0,0,0,0,0,15,6,21,0,0,0
2568-3,86010027,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010027,โรงเรียนอื่น สังกัด สพฐ.,10,4,14,1,0,1,0,0,0,0,0,0,0,0,0,9,4,13,0,0,0
2568-3,86010027,โรงเรียนสังกัดเอกชน,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2568-3,86010027,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
